10
-94 -82 126
-85 94 129
1
85 88 126
10
-2 -69 71
45 96 108
-59 3 61
14 71 74
57 -33 67
45 -84 97
-37 -59 71
54 14 57
4 -35 37
0 -52 54
10
-82 -83 124
82 81 218
-94 80 237
92 -96 143
83 -86 250
-99 -89 208
-93 -96 159
94 -88 227
93 85 287
83 91 164
1
60 -3 75
10
-84 95 250
-90 82 273
-91 -91 143
-95 -93 197
95 99 247
-93 89 150
85 98 267
80 94 176
-97 90 288
96 80 165
10
-85 86 123
98 82 129
85 -80 118
-90 -93 132
-81 -82 117
92 88 130
-97 93 136
98 94 138
83 -92 126
-94 -84 129
8
-94 97 190
83 -92 157
87 -81 167
84 -93 197
-92 87 199
85 -80 226
93 98 216
-99 -97 204
7
-6 -61 220
40 62 89
-79 -71 124
-44 15 223
78 -36 144
40 -20 157
2 -19 219
8
88 -96 200
-89 -85 260
83 -81 226
-83 96 274
84 -83 261
-96 -97 186
99 -91 273
-91 92 140
2
100 0 101
-90 0 91
6
-85 -92 201
97 97 166
98 -98 156
-86 84 298
96 -99 153
-93 -93 133
10
-91 -93 288
-81 -82 136
80 -92 204
80 88 196
94 -93 143
-96 88 277
-89 -90 231
-91 -96 208
-97 -85 162
94 99 204
8
88 -85 280
-82 92 265
85 86 254
98 95 293
-83 86 189
-88 97 203
85 97 288
-81 96 272
2
90 82 168
82 94 274
10
-88 87 175
-95 94 199
-98 84 178
-80 85 228
-83 98 151
-85 80 253
-99 95 265
91 94 151
-90 -99 182
82 80 239
10
-91 85 242
-90 93 285
81 -95 263
-87 89 186
92 -86 178
93 -84 239
-82 86 286
-85 82 277
82 -89 206
-90 82 190
10
88 -92 244
-99 -96 246
87 83 189
87 -98 162
80 -87 150
98 89 165
98 85 283
-98 85 168
88 95 265
-81 86 264
10
86 98 172
93 -96 250
-96 -93 139
-81 94 223
83 -85 200
-84 -98 293
86 -83 236
-93 85 235
-96 85 252
90 98 199
9
-95 92 162
91 88 294
89 -91 234
-86 -85 167
82 91 209
-89 95 177
-99 83 262
95 83 131
92 89 226
10
87 -87 276
92 -91 200
80 -93 144
-99 88 250
84 98 240
-96 -96 149
94 -83 269
80 92 295
98 88 166
-99 92 292
2
48 48 84
-74 -21 215
6
-86 -93 241
80 90 182
-88 -99 159
-85 81 192
-85 -83 287
-90 -91 146
1
98 -96 222
3
86 92 292
84 -91 277
90 82 168
5
-98 -97 164
-83 -81 131
87 86 230
-92 95 247
-97 -91 267
10
98 82 130
82 94 127
90 86 126
84 94 128
80 -80 116
-94 82 126
-86 88 125
90 91 130
81 -96 128
-95 -93 135
7
-65 81 276
-25 -63 161
-50 -31 61
76 -57 289
-89 26 172
-85 -22 150
-73 27 135
10
93 86 128
-88 96 132
81 -89 123
94 -98 138
-85 98 131
-94 91 132
84 80 119
97 95 138
-86 96 130
-94 -95 136
8
0 77 157
-52 -83 160
24 -61 119
-85 7 140
66 11 211
47 64 266
25 -14 266
48 61 273
10
14 85 272
62 67 296
-54 4 152
10 28 280
-90 -83 289
-59 -91 180
-56 60 299
70 71 182
95 -86 140
-61 -97 173
9
84 98 187
-90 84 251
80 -80 145
-84 92 263
87 92 242
91 83 210
93 -90 131
-87 97 168
96 -81 247
10
-36 -78 110
89 -76 134
97 -19 284
26 -3 263
-23 -19 168
8 -52 68
56 72 123
11 91 145
10 -38 281
47 61 276
4
43 -88 207
-72 24 240
-34 95 219
-21 63 172
10
59 0 211
1 -25 220
73 -63 223
-40 1 210
-88 33 232
38 46 237
-52 45 161
-59 25 263
81 59 200
19 -56 277
7
11 -52 151
-81 96 209
-83 54 142
66 -6 295
36 10 173
-73 47 200
68 -79 170
5
-91 82 290
83 -93 252
-89 99 259
99 94 214
87 -97 208
10
-87 -84 207
94 86 296
-83 -89 148
-95 -98 295
-83 -83 269
-97 -85 256
98 -84 132
-91 81 289
-86 -89 251
98 87 197
8
-44 15 223
78 -36 144
40 -20 157
2 -19 219
-86 -35 204
51 2 106
-36 40 157
21 -3 299
6
92 -94 289
84 -93 199
-91 -81 246
-80 84 146
-84 85 145
-88 97 296
4
80 91 159
80 99 239
91 -85 229
89 -93 132
9
84 -93 197
-92 87 199
85 -80 226
93 98 216
-99 -97 204
81 87 240
81 -98 246
-88 90 297
94 91 168
9
99 92 249
81 -90 236
98 -92 158
93 85 207
-95 97 241
99 80 275
-99 87 290
82 -88 151
95 -96 292
10
85 -94 128
84 -86 123
81 93 126
93 96 136
-82 97 129
98 -97 139
-89 -80 122
-94 -88 131
86 -97 132
-87 -80 121
1
-99 -81 187
1
83 -87 247
10
-14 29 34
-69 95 119
36 48 62
51 94 108
-18 41 46
5 12 15
37 -26 47
58 -44 74
78 -60 100
12 -67 70
3
95 81 243
-95 -94 228
81 -97 198
5
-21 96 291
-36 -44 86
11 -52 151
-81 96 209
-83 54 142
10
94 97 247
89 86 223
99 -94 229
-90 -83 295
81 -96 270
-97 91 262
-80 82 178
-85 95 217
-92 -92 300
-88 96 267
10
87 -85 123
-98 92 137
88 -99 134
91 97 136
95 87 131
-88 90 127
81 -85 120
88 -80 121
86 85 123
-97 86 132
10
88 -80 121
80 86 119
-80 -81 115
-95 -91 133
-92 -99 137
-99 -84 131
94 96 137
83 91 126
-98 -83 131
-88 96 132
9
26 -90 226
15 12 133
74 -75 230
2 69 246
20 22 200
62 22 68
66 -19 270
-23 53 180
-16 88 205
2
88 -99 178
-92 -87 251
10
92 -98 225
83 -89 143
-98 96 210
-84 -80 243
-98 -90 233
99 -87 171
90 93 198
-93 97 295
-80 81 191
95 -89 233
10
-91 -92 131
95 -91 134
93 91 132
91 -82 124
89 92 131
82 90 124
83 89 123
-82 85 121
-97 -96 139
-92 -93 133
10
98 -84 132
-89 -90 129
98 -88 133
-80 -80 116
-81 96 127
-93 92 132
92 -96 135
-93 -87 130
85 -87 124
93 -90 131
5
0 0 4
3 0 5
-3 0 5
0 3 5
0 -3 5
4
55 -11 239
53 11 178
91 -62 248
49 12 113
4
93 87 189
-99 -93 203
-85 -82 191
94 98 292
2
87 93 251
96 -95 281
7
8 -13 181
-24 98 148
70 -21 158
80 -72 213
-66 88 166
26 47 169
-44 -83 198
10
93 87 259
-93 -96 168
-92 -89 257
-99 83 141
90 80 256
92 90 154
97 98 232
-88 -80 154
99 83 295
-87 99 188
5
22 80 279
25 -15 187
36 93 257
-11 82 97
43 -33 217
3
10 10 20
10 -10 20
-10 10 120
5
-99 -81 187
-83 -84 151
83 80 217
-81 -86 270
86 89 143
1
-4 -13 152
10
87 -93 129
99 -80 129
-84 97 130
88 92 129
-89 -93 130
81 -88 121
-82 -87 121
-83 93 126
-98 -92 136
86 89 125
10
-89 97 134
-91 -87 128
-98 85 131
89 96 132
-82 91 125
-80 95 126
-85 86 122
-88 -85 124
96 -83 129
-89 80 122
10
83 87 248
-89 -91 225
82 -98 200
-95 -98 271
-84 -94 162
-86 97 298
87 84 186
82 -87 173
95 -93 241
-90 -86 206
10
-89 -38 192
53 47 254
74 65 280
-56 -5 260
-97 72 284
-53 -33 148
-19 -16 190
16 -33 65
-82 29 113
-4 -33 197
5
91 91 144
90 -98 161
87 81 140
98 -81 240
80 91 159
9
95 -90 269
91 92 145
80 -88 132
-98 -96 295
-95 -87 132
82 -92 193
82 81 280
95 -98 247
-90 -92 138
10
87 -91 136
-85 94 186
99 -81 230
-90 -82 229
90 -93 190
88 -85 238
-92 -87 203
-82 -83 190
-97 94 255
-97 -94 258
9
99 -81 250
-93 -89 170
-81 90 176
89 93 173
-91 -84 239
-88 -87 247
-80 -81 144
80 87 281
-85 80 206
10
-92 89 130
-85 92 128
82 97 130
-98 -90 135
87 86 124
-82 -93 126
-99 -81 129
97 98 140
98 -88 134
92 -82 126
3
-52 44 226
-7 -30 135
-60 -16 195
10
93 -91 132
-92 -98 136
-95 -98 138
81 -98 130
94 -92 133
80 95 126
93 97 136
-91 82 125
-99 -88 135
-83 91 125
10
-48 19 123
-62 41 131
-17 2 73
-44 33 288
49 39 93
86 31 206
-15 -18 250
15 41 271
-15 -94 228
81 -77 201
10
98 84 132
95 88 132
94 -87 131
-95 92 134
87 84 122
88 -89 127
93 -94 134
-84 -86 123
-80 88 121
86 98 132
3
-82 -82 215
-98 89 257
-83 -80 137
6
92 -4 164
-33 4 205
-1 14 296
29 -49 132
-86 -93 241
20 70 297
10
88 80 120
-88 93 131
-83 -89 123
88 90 127
-80 97 127
87 -89 127
81 -87 121
-91 -85 126
-87 84 123
94 -97 138
8
-1 14 296
29 -49 132
-86 -93 241
20 70 297
-48 -79 190
-65 81 276
-25 -63 161
-50 -31 61
10
98 -93 137
-97 -99 140
-81 -84 119
97 -85 130
-91 -83 125
87 99 133
98 -92 137
82 97 129
-91 99 137
-89 90 128
10
80 91 159
82 94 180
91 96 256
-87 88 139
97 82 216
98 -80 147
-97 -88 195
-82 -93 148
-95 -88 156
82 -91 286
10
-80 88 145
84 -91 182
99 97 268
-95 88 239
97 87 188
90 -99 233
-89 -91 253
-88 -83 266
-86 -86 150
80 87 185
10
-82 -90 232
98 -90 210
-95 -98 164
97 -80 167
-84 87 192
99 -93 178
-88 91 269
-80 93 161
-95 -90 283
-89 90 225
10
-98 86 132
80 83 118
90 -81 124
-93 81 126
-86 -84 122
-81 92 125
-91 91 130
92 -83 125
87 95 130
87 -87 126
10
-90 -92 130
96 91 134
80 -82 116
89 -86 125
99 95 139
-84 93 127
-91 88 128
91 99 136
-99 80 129
-99 94 138
10
-92 86 127
-84 -80 118
82 -94 126
80 87 121
86 -99 133
91 -96 134
81 -83 118
98 89 135
80 97 128
94 -86 130
10
91 80 296
94 83 150
-97 -86 227
96 84 295
-85 -90 259
-85 87 229
82 96 221
80 92 269
-83 91 148
-82 80 154
7
-89 -99 181
-87 95 232
-89 85 135
90 -98 193
-82 -86 172
-85 -84 244
87 93 138
10
88 85 125
96 -80 127
-98 87 133
-96 -84 129
-87 97 133
-96 -97 139
-95 85 130
88 99 135
-92 86 128
-80 89 122
10
99 91 294
85 90 272
81 85 195
85 -92 159
92 -83 156
81 -90 270
-87 81 295
-90 81 204
-90 -92 276
-86 -96 148
10
89 84 124
-82 -83 118
-97 -84 130
-98 -97 139
-97 81 128
-83 97 129
85 -82 120
88 -84 123
-87 -89 126
96 -80 126
1
86 89 143
10
88 93 224
89 -96 149
89 97 291
-91 84 247
-91 88 168
94 81 160
-99 96 284
98 82 244
85 87 169
-90 90 140
2
-82 81 234
-97 82 227
7
-90 -91 146
96 -97 218
-89 86 238
-85 -82 264
-93 87 261
-98 98 191
-82 97 140
6
87 -97 208
95 86 273
-81 -95 256
-93 94 183
-84 94 247
-93 82 147
10
-66 0 68
-65 40 78
72 -76 106
98 92 136
-93 0 95
70 5 72
-10 57 59
-24 -8 27
11 -72 74
-95 84 128
8
95 89 139
-85 99 254
-84 -85 236
-87 95 194
-97 86 142
95 -92 296
-81 -92 188
92 97 244
10
84 92 226
81 94 243
-86 -95 152
-98 89 215
-97 91 248
91 -82 136
-80 83 292
85 -88 232
-80 -84 197
85 -90 226
9
94 -80 150
-84 -83 259
-92 97 282
-88 94 244
-98 83 149
99 99 288
85 81 214
82 -93 144
98 -91 154
6
91 92 262
-96 80 224
93 96 223
-92 88 131
-91 -98 295
-84 -97 181
10
98 -91 242
-99 90 216
-86 84 164
-88 89 174
87 -91 221
82 -97 252
-93 96 199
-96 -89 152
-87 87 230
-88 80 130
10
87 -82 284
87 -96 156
93 82 285
98 -86 236
-98 -93 299
-81 99 249
86 -82 187
-91 -90 199
89 82 266
-97 88 165
5
-99 85 134
81 99 177
99 -96 187
-80 -85 227
-89 -82 294
2
10 10 20
10 -10 20
7
90 -81 180
80 -92 265
-86 88 195
86 87 235
-84 -83 181
82 -94 189
-81 -95 195
1
-76 -19 144
10
80 80 191
-98 89 298
97 98 258
-87 96 258
86 -82 184
-84 -88 279
-98 80 291
85 -96 205
-86 93 144
82 -85 165
10
88 88 238
-88 94 252
-88 -99 190
-90 -95 141
-88 98 277
98 -88 193
91 -95 260
-96 -99 213
82 -90 228
98 90 274
4
1 36 102
7 82 247
14 -99 165
-4 -13 152
10
82 -86 152
-98 84 232
85 86 220
93 80 298
82 95 222
80 80 181
-99 -83 156
-91 81 255
-94 82 243
-96 -84 272
8
87 94 259
95 -81 205
95 94 251
-86 -91 216
92 92 300
-82 96 170
93 -95 202
-85 -91 205
8
94 -96 167
96 -84 275
86 -95 198
93 87 289
-83 83 189
89 -87 294
81 81 128
-94 95 197
1
80 -92 269
5
-99 -21 121
-23 -4 192
63 0 89
-61 -66 174
46 9 110
8
94 -91 216
-99 -86 235
98 96 193
-82 -84 121
-94 99 204
89 97 263
86 -86 153
-97 -81 208
9
-63 23 136
-27 -63 212
41 -36 201
-66 -90 270
41 52 279
66 72 158
86 52 214
84 -51 156
30 2 116
10
83 -97 129
-82 96 129
-83 91 126
-83 -84 120
87 -82 122
83 86 122
-89 -92 131
-85 -80 118
-83 90 124
-90 -99 136
6
-99 85 134
81 99 177
99 -96 187
-80 -85 227
-89 -82 294
-99 97 253
10
10 -57 59
-44 -90 102
13 99 101
44 79 92
-58 78 99
-56 -29 65
-15 24 30
-52 72 90
85 -60 106
-54 55 79
6
25 -14 266
48 61 273
20 -97 163
7 0 266
-60 -18 65
32 -68 178
8
-48 9 143
-92 69 291
59 0 211
1 -25 220
73 -63 223
-40 1 210
-88 33 232
38 46 237
8
91 99 227
92 87 235
-82 -85 242
85 94 293
-81 99 136
-95 -87 272
82 80 127
80 -93 191
10
94 95 135
-84 96 129
-98 -86 133
80 92 124
-93 86 128
81 -88 121
99 90 136
92 -95 134
-87 -85 123
80 -86 120
10
95 -93 260
-86 96 211
91 90 177
-81 -80 124
-91 91 144
97 94 165
-90 -86 194
89 85 167
-93 -80 222
92 -84 218
10
95 90 133
-96 -85 131
-83 91 126
-97 93 136
83 94 128
-94 92 133
83 91 125
83 81 118
-97 96 138
80 92 124
10
-88 -89 136
93 -87 290
-87 96 211
93 -84 300
84 87 241
91 90 300
-95 87 293
-82 -85 236
94 95 271
-99 -93 137
7
80 82 140
-99 -91 259
-84 95 192
98 -96 208
80 -80 115
82 -99 173
-86 -95 267
10
-90 -90 295
-87 -90 188
-95 83 266
-80 -84 125
-89 -99 144
85 -94 202
95 -94 245
-93 86 267
84 -86 133
85 85 204
3
81 -99 239
91 -98 154
-93 86 211
10
-82 89 209
-94 89 171
83 -98 238
-95 99 148
99 83 189
88 99 150
-87 -97 251
94 -89 134
-87 80 282
-82 80 258
2
-81 -51 164
60 -3 75
10
-80 -85 286
-99 97 277
-86 -91 162
-86 -92 167
95 82 276
-83 -92 130
-88 -95 213
-85 95 200
-81 91 238
92 -99 168
7
-11 -98 101
-96 37 279
-15 42 214
-85 4 241
23 91 104
96 -18 199
80 14 283
10
-96 -83 254
-90 -87 189
88 80 287
91 -86 270
85 82 144
-83 -97 157
98 92 220
-84 89 290
81 -99 286
-98 95 175
10
-88 94 296
-92 96 135
-82 98 180
-88 -84 285
97 99 167
96 -90 148
80 -97 153
-90 -91 141
89 99 280
90 84 183
5
98 -96 208
80 -80 115
82 -99 173
-86 -95 267
91 82 179
10
-88 -97 171
0 0 1
93 -96 268
84 -82 265
80 -81 234
-86 82 183
-85 96 295
81 81 209
-96 87 227
-97 83 193
6
-80 -98 246
92 -88 234
94 -81 260
-97 -99 183
88 81 206
95 -91 254
10
96 70 290
-65 83 216
-23 -91 258
-49 59 126
-99 -95 201
-10 64 267
-57 -56 267
-89 89 129
-70 -56 213
-69 -59 187
10
94 -87 300
-90 88 202
92 -91 164
-83 -91 147
80 97 141
90 94 203
97 94 198
-83 -90 181
-80 -98 184
-88 98 279
9
-33 2 247
1 51 63
-60 -6 75
96 70 290
-65 83 216
-23 -91 258
-49 59 126
-99 -95 201
-10 64 267
2
-84 -90 217
14 26 296
8
-75 -48 192
92 -77 238
27 -64 89
31 17 229
49 96 184
-91 -23 247
-60 37 266
21 -52 88
10
94 -90 199
100 96 290
-100 -94 218
-82 -100 287
-100 100 257
-94 81 229
84 -99 206
-86 97 217
93 -89 208
87 -91 131
9
47 61 276
18 -21 116
0 11 297
60 19 287
31 -25 189
9 -13 261
-82 -82 215
-78 49 225
-23 -60 132
10
82 -80 116
92 -80 123
89 83 123
98 88 133
98 87 133
-89 -99 135
-96 95 137
80 -99 129
83 88 122
-88 -96 132
6
89 -95 133
97 92 259
-81 88 133
99 90 272
80 -89 220
-98 95 149
5
91 -92 265
-81 96 209
-83 94 222
86 -86 261
96 90 183
10
99 -95 282
90 81 166
88 -91 270
-80 83 172
81 91 141
-96 -80 270
86 -85 242
92 82 209
96 -93 291
95 -90 135
6
58 2 67
68 -24 165
97 0 230
17 24 265
94 37 213
67 91 231
4
90 -100 160
-80 -80 150
90 80 150
80 80 245
0
