23 231
19 21
14 5 100 1
27 30 100 1
2 21 100 1
11 27 100 1
8 20 100 1
22 11 100 1
15 11 100 1
12 10 100 1
16 12 100 1
30 22 100 1
16 1 100 1
14 12 100 1
19 22 100 1
21 20 100 1
6 10 100 1
21 4 100 1
8 19 100 1
11 17 100 1
14 6 100 1
26 5 100 1
26 30 100 1
2 8 100 1
27 19 100 1
30 14 100 1
18 10 100 1
29 27 100 1
6 13 100 1
30 16 100 1
12 26 100 1
24 22 100 1
13 18 100 1
8 11 100 1
16 5 100 1
29 21 100 1
29 17 100 1
6 26 100 1
15 29 100 1
14 24 100 1
16 19 100 1
24 26 100 1
24 10 100 1
18 7 100 1
24 7 100 1
1 22 100 1
21 11 100 1
19 21 100 1
19 17 100 1
22 5 100 1
20 15 100 1
21 9 100 1
22 29 100 1
15 19 100 1
29 3 100 1
5 7 100 1
24 17 100 1
30 10 100 1
9 15 100 1
8 1 100 1
1 3 100 1
14 18 100 1
20 25 100 1
3 20 100 1
26 28 100 1
17 30 100 1
20 20
2 7
1 11 1 1
3 17 1 1
4 18 2 10
3 14 1 1
8 10 2 10
15 14 1 1
5 17 1 1
4 8 2 10
6 9 2 10
5 16 1 1
9 10 2 10
15 1 1 1
2 19 1 1
18 2 2 10
12 13 2 10
6 20 2 10
12 7 2 10
7 11 1 1
19 16 1 1
13 20 2 10
30 406
15 30
4 17 11 26
3 21 95 29
20 18 47 8
19 2 56 19
23 20 98 1
26 5 45 26
10 17 40 3
27 2 37 23
7 20 16 20
2 13 51 14
3 13 17 24
25 29 28 21
22 12 54 10
27 15 63 16
11 17 61 1
17 22 80 1
24 1 57 2
26 21 69 22
20 29 56 5
21 20 10 8
3 4 54 1
17 16 21 16
17 7 29 15
7 3 57 26
7 21 23 18
24 10 94 2
19 24 12 19
8 1 39 26
11 27 37 4
27 26 1 9
21 13 49 11
10 21 43 18
11 8 73 21
14 6 18 26
14 28 19 2
7 10 92 19
8 29 32 11
18 1 31 25
24 6 76 24
3 26 17 30
2 10 85 20
2 25 2 14
28 18 74 19
8 20 81 26
18 8 19 17
9 24 66 14
15 28 35 1
9 1 51 6
15 8 71 8
16 26 75 3
17 12 98 20
1 23 98 17
23 16 30 18
10 29 38 14
14 5 48 12
16 25 63 18
24 16 58 17
10 16 81 14
12 9 63 1
4 25 15 1
6 18 4 15
3 10 37 18
3 14 7 19
3 16 39 26
18 26 74 16
2 3 19 4
14 9 21 21
28 20 74 4
5 21 49 15
13 29 65 10
2 26 52 23
8 14 41 24
16 13 73 26
15 25 59 15
24 15 67 10
27 14 47 7
19 28 93 7
21 23 25 2
5 10 65 26
7 5 32 18
20 4 14 16
18 29 91 7
12 4 46 11
26 8 83 8
20 26 68 14
1 25 81 13
28 10 97 29
7 11 48 28
29 28 74 10
15 12 100 16
17 26 56 1
26 14 99 15
15 7 1 18
15 17 61 28
19 6 27 25
22 27 89 27
4 9 1 23
6 11 82 8
13 28 87 16
7 14 51 24
18 19 53 27
25 20 96 17
28 21 68 14
28 4 91 12
6 27 2 20
13 10 88 25
12 18 14 3
6 7 63 21
19 15 33 9
25 11 77 22
2 20 56 5
1 13 22 1
4 8 79 6
20 14 95 23
15 18 32 9
24 25 32 20
15 10 41 21
23 13 57 1
21 25 69 22
28 24 69 16
18 17 46 30
17 5 20 7
1 19 50 26
4 2 60 3
9 7 36 13
17 8 19 13
17 21 85 29
10 9 56 19
12 27 64 2
20 19 19 10
26 11 80 14
27 19 10 16
17 2 56 20
27 28 64 17
23 3 30 10
17 23 7 8
24 12 83 2
1 22 50 4
27 16 87 15
29 17 89 30
18 23 19 12
22 21 39 7
1 11 21 10
8 27 69 23
20 22 28 11
25 10 87 28
14 25 31 24
5 20 81 4
11 16 35 19
14 10 42 13
6 8 6 8
11 20 100 6
22 16 85 12
21 8 7 19
20 6 90 30
19 22 41 29
6 16 32 3
12 29 69 12
8 9 26 26
7 26 86 14
18 5 43 8
25 22 93 25
1 17 72 15
20 17 75 7
10 23 1 19
29 7 13 18
6 4 36 1
13 9 31 7
5 23 81 17
23 4 97 24
24 8 41 16
13 22 13 9
6 9 28 13
13 20 75 19
8 5 61 26
29 1 64 12
28 25 64 23
5 4 51 14
14 15 31 24
3 15 48 16
2 16 57 11
7 28 57 6
11 10 87 28
29 24 4 14
4 27 84 2
13 12 6 8
20 3 7 13
26 9 73 22
22 7 13 29
18 21 45 28
3 12 38 3
7 12 73 29
13 26 75 15
15 2 55 30
23 29 48 8
11 29 81 14
11 14 70 17
18 2 84 17
17 3 24 5
16 21 44 7
11 9 9 16
14 21 42 12
9 27 47 22
4 15 50 18
19 3 52 13
1 15 35 27
14 29 57 18
22 3 31 26
28 8 94 19
21 12 30 29
1 28 41 19
12 20 31 7
5 22 28 30
5 13 56 13
23 9 32 27
28 23 89 25
1 3 59 3
6 15 69 4
8 3 24 30
21 24 25 15
19 14 45 3
9 22 50 7
6 5 61 5
16 12 57 4
28 22 44 10
4 29 18 28
16 29 46 14
5 19 78 18
28 17 80 12
15 21 29 22
17 13 3 19
6 2 16 11
2 14 43 18
25 7 39 9
24 14 79 23
18 24 88 27
27 25 51 7
23 27 36 15
22 15 27 12
15 13 39 7
21 4 2 6
2 28 81 11
14 1 72 18
25 23 91 29
3 5 16 12
6 17 54 23
22 10 24 2
9 15 26 19
7 1 84 19
28 3 56 19
21 9 76 18
3 9 67 24
26 22 30 26
23 19 24 11
10 26 68 13
10 4 59 5
2 21 21 4
1 2 57 14
2 5 60 23
12 19 20 3
22 23 6 7
23 12 67 30
19 7 31 12
16 5 75 24
6 13 63 7
27 13 84 26
5 1 8 11
12 8 31 11
27 24 18 23
4 14 19 21
25 9 42 19
7 16 41 1
8 7 64 29
6 1 70 19
20 27 91 2
12 25 99 12
19 17 56 5
3 29 87 16
8 13 44 22
4 7 38 30
13 25 26 12
2 7 90 16
27 29 28 7
6 21 96 13
23 26 39 10
8 25 56 22
10 27 80 27
6 23 53 28
2 12 7 28
7 23 43 13
20 9 82 21
6 26 43 16
9 5 93 28
24 5 92 7
16 4 36 10
28 9 75 11
19 11 15 11
11 23 89 22
13 14 44 29
2 9 33 19
6 12 72 7
11 15 85 12
12 14 28 12
27 3 9 30
20 16 88 5
11 22 77 11
25 3 25 1
21 19 72 5
29 22 46 20
29 21 81 11
29 26 13 27
22 8 75 28
25 19 40 27
29 6 97 5
14 22 38 20
16 19 69 26
3 11 53 25
18 22 90 6
4 19 95 23
22 24 59 29
2 24 45 11
6 25 2 25
29 19 58 20
11 18 60 12
25 18 68 7
7 27 84 9
7 24 72 11
22 6 54 24
9 29 46 19
8 2 83 13
18 14 95 27
4 24 90 2
26 15 89 14
6 28 79 3
16 15 27 19
21 1 61 20
24 11 81 27
12 11 8 30
27 17 13 24
11 13 93 23
28 16 15 29
28 11 4 20
10 8 96 26
8 23 35 20
4 13 5 15
18 3 83 19
10 20 95 17
24 13 19 18
7 13 15 22
24 17 42 25
18 10 46 18
18 13 3 10
26 19 88 21
14 16 81 4
2 22 55 29
4 11 70 15
26 12 45 4
29 2 3 18
18 9 19 22
18 27 83 2
23 14 58 15
21 27 45 8
16 1 71 29
1 26 10 15
4 18 14 22
5 27 51 18
28 26 24 16
23 2 44 8
20 1 87 28
23 15 88 20
4 1 4 3
16 9 54 30
23 24 97 28
15 20 88 25
22 4 56 12
11 2 59 9
29 15 28 14
1 27 69 21
25 5 87 9
24 26 31 29
17 14 89 29
8 16 41 15
13 19 71 22
6 10 41 4
5 15 80 28
3 24 51 19
5 11 30 26
18 7 28 27
4 26 91 4
10 12 35 1
12 1 15 16
26 25 44 5
25 17 70 1
20 24 89 23
18 16 2 28
21 11 81 27
17 9 70 22
12 28 11 3
10 1 77 16
19 9 55 1
19 8 80 30
3 6 83 26
10 19 69 9
5 29 55 11
5 28 3 29
5 12 47 25
30 57
9 28
29 14 8 30
11 2 5 20
11 19 2 25
25 18 2 25
13 26 4 21
6 26 8 20
13 29 2 25
25 12 7 30
14 27 7 22
27 23 5 30
2 5 9 30
12 2 5 22
29 23 10 28
8 7 3 29
29 10 5 29
4 17 9 20
1 19 3 21
24 4 3 29
20 6 7 22
16 19 8 27
21 3 6 30
5 24 10 30
21 15 3 21
4 30 9 28
21 17 7 27
20 7 6 29
20 3 2 20
18 17 8 30
9 14 7 30
28 16 2 27
22 11 7 23
12 11 2 29
21 30 1 24
30 3 6 22
1 28 8 30
15 6 6 30
27 9 6 25
16 22 8 22
25 5 10 25
15 3 2 24
18 4 7 26
1 16 4 27
30 17 4 25
18 24 9 24
8 13 7 29
5 12 4 27
8 10 5 26
25 24 6 25
19 22 7 20
14 23 8 27
7 26 3 30
7 6 8 27
23 10 9 20
20 15 8 25
13 10 6 21
2 22 5 25
26 8 4 25
30 123
4 9
18 7 33 18
8 17 68 2
26 16 57 4
3 22 68 21
15 13 77 1
22 30 53 25
24 26 8 16
6 14 88 28
16 5 98 18
9 20 38 3
3 24 22 28
25 20 42 22
6 29 83 19
18 4 88 8
29 21 67 6
19 22 35 4
27 25 5 9
18 15 53 12
11 18 42 22
11 8 16 3
2 19 40 9
23 27 100 3
28 16 19 26
14 4 25 28
10 26 4 20
27 8 53 4
12 7 12 11
18 21 26 9
15 29 20 9
3 26 28 9
19 30 31 7
18 6 28 22
8 10 18 2
5 30 6 3
3 23 13 27
19 25 45 21
6 7 29 21
21 27 26 11
13 19 23 30
7 15 23 19
30 17 99 3
23 15 46 17
23 25 63 11
20 10 30 7
20 4 46 16
16 27 30 18
16 9 42 2
17 12 91 17
7 14 97 19
4 11 61 25
26 28 5 2
6 10 19 6
3 17 70 26
21 20 45 24
29 17 58 1
29 30 76 16
23 24 72 18
23 17 22 5
10 1 13 23
5 17 43 5
3 19 72 10
24 21 68 14
3 9 93 25
16 19 23 13
26 2 29 16
19 29 91 19
15 4 26 20
5 25 77 9
1 26 8 6
29 22 100 14
14 1 11 6
26 6 13 28
30 9 63 3
12 13 97 29
27 19 22 10
1 25 73 21
24 30 4 30
17 2 46 11
22 18 88 4
13 8 47 9
14 11 94 15
28 22 38 23
21 17 99 14
20 8 87 18
14 12 21 23
13 24 29 7
4 2 48 20
18 8 66 16
10 7 78 4
16 15 30 29
2 12 64 17
6 8 1 3
24 19 66 25
13 1 8 5
28 13 74 3
14 18 19 7
14 26 25 27
10 11 24 24
19 20 99 14
28 18 84 19
11 9 78 13
2 22 67 4
8 29 81 27
21 25 57 27
1 2 21 15
29 10 24 4
12 4 61 9
15 3 94 11
3 11 10 13
23 4 45 2
5 19 43 24
16 10 15 3
15 21 54 25
8 9 51 29
7 26 23 28
13 3 14 19
28 4 90 5
2 5 61 15
28 19 96 28
9 12 67 21
10 2 76 13
11 17 13 12
5 24 94 19
30 31
9 16
16 29 1 30
19 17 100 30
4 19 100 30
7 11 100 30
9 14 1 30
18 26 100 30
15 6 100 30
27 21 100 30
11 5 100 30
23 8 100 30
13 29 100 30
15 3 100 30
21 30 100 30
8 4 100 30
25 20 100 30
2 24 100 30
29 28 1 30
18 9 1 30
12 7 100 30
24 22 100 30
10 6 100 30
28 16 1 30
26 20 100 30
1 27 100 30
5 22 100 30
10 1 100 30
12 13 100 30
30 25 100 30
14 18 1 30
23 3 100 30
2 17 100 30
30 135
23 15
9 15 55 9
17 5 81 23
27 8 26 7
10 4 54 17
5 11 82 29
5 27 35 27
14 20 39 23
18 26 39 17
13 18 77 8
13 1 11 28
10 22 40 25
23 19 24 16
14 10 96 10
7 8 93 2
14 11 47 17
12 18 54 25
14 28 78 21
7 27 1 28
12 21 65 1
3 7 17 5
4 14 54 30
3 5 34 26
28 3 28 22
22 30 5 25
28 30 46 11
17 29 28 23
3 14 77 4
13 25 75 27
13 9 22 30
21 18 78 17
16 13 50 1
29 7 33 2
30 23 89 5
17 14 30 11
5 14 25 1
16 27 71 12
13 21 1 26
29 24 30 1
10 28 72 29
19 22 61 30
22 28 15 18
13 26 21 2
17 20 2 15
14 7 20 29
6 4 34 8
4 19 16 23
14 29 48 12
28 19 71 16
10 30 70 29
7 11 31 8
28 6 99 21
1 12 18 21
17 1 42 8
20 3 74 16
16 1 91 1
15 26 30 25
29 16 2 6
18 15 3 24
20 5 33 26
12 9 26 7
10 3 22 22
7 17 53 5
8 24 49 17
11 3 78 3
27 1 70 19
6 3 100 21
29 5 24 18
26 9 35 23
6 10 92 15
27 17 77 21
29 8 39 30
25 16 69 10
29 20 55 27
4 5 82 15
2 8 95 20
3 4 32 13
15 13 88 17
25 26 66 1
2 16 8 18
20 24 64 28
13 2 98 16
16 8 50 24
8 25 58 28
26 2 28 23
22 23 2 23
16 21 12 9
6 22 54 25
6 30 81 19
19 30 16 20
21 9 20 22
25 2 26 4
20 11 34 28
29 27 86 20
2 1 23 28
21 25 78 30
23 6 94 14
1 8 19 28
10 5 33 27
12 25 48 24
17 16 76 23
11 19 94 13
21 2 7 6
27 2 80 25
22 4 100 23
23 28 66 12
3 19 52 22
24 16 15 17
24 21 66 22
10 11 97 4
12 26 72 8
9 25 82 18
9 18 40 1
4 11 55 29
11 29 59 26
12 2 67 17
11 28 32 19
21 26 80 20
2 24 48 2
1 24 39 14
24 27 36 17
24 25 18 23
7 4 31 17
19 6 8 30
13 12 14 5
7 5 98 19
8 17 100 2
4 28 37 12
7 20 38 23
21 1 84 7
1 25 49 4
15 12 90 2
19 10 18 11
8 20 47 6
17 24 62 3
20 27 47 22
30 39
16 3
26 29 97 20
4 9 91 19
11 25 1 30
20 25 99 3
26 18 1 30
6 26 2 30
27 8 3 30
4 15 2 30
2 10 98 26
28 23 2 30
5 1 2 30
9 25 2 30
8 22 1 30
1 16 1 30
10 24 2 30
22 17 95 12
29 21 3 30
13 19 3 30
28 8 98 27
2 28 3 30
14 13 2 30
7 30 3 30
16 5 2 30
22 27 1 30
11 9 3 30
7 3 3 30
19 14 3 30
24 12 2 30
23 2 2 30
10 12 1 30
18 5 100 30
30 3 2 30
20 29 3 30
21 20 3 30
18 6 3 30
19 7 96 18
14 12 93 10
15 17 2 30
17 4 2 30
14 91
13 14
13 5 77 1
2 9 84 1
7 1 93 1
13 7 70 1
10 2 75 1
13 3 82 1
6 7 80 1
1 9 92 1
12 6 57 1
10 14 78 1
5 14 52 1
5 8 71 1
10 3 80 1
12 9 53 1
10 1 65 1
6 9 69 1
4 14 77 1
1 4 58 1
2 12 96 1
14 1 74 1
6 1 80 1
2 11 75 1
11 5 81 1
2 3 74 1
7 11 90 1
13 1 100 1
11 14 51 1
7 12 97 1
7 8 64 1
4 12 68 1
8 13 76 1
3 6 59 1
2 5 70 1
8 14 87 1
8 3 91 1
13 2 100 1
9 4 61 1
14 13 88 1
11 8 57 1
1 12 61 1
11 9 72 1
6 8 99 1
6 11 77 1
1 2 90 1
5 1 53 1
3 9 92 1
9 8 83 1
6 4 87 1
11 13 64 1
12 3 96 1
2 7 56 1
2 8 99 1
6 14 91 1
13 9 68 1
7 3 92 1
10 13 55 1
3 14 66 1
1 11 65 1
1 8 69 1
10 9 92 1
7 4 87 1
3 11 82 1
6 13 58 1
14 7 54 1
11 12 84 1
2 14 83 1
5 9 52 1
2 6 67 1
13 12 61 1
7 5 51 1
4 3 80 1
12 8 54 1
4 10 88 1
8 4 57 1
9 14 95 1
5 4 92 1
4 13 77 1
10 11 61 1
12 14 53 1
3 5 60 1
12 10 99 1
7 9 69 1
4 11 85 1
10 7 63 1
6 5 96 1
12 5 84 1
4 2 81 1
6 10 59 1
1 3 79 1
8 10 84 1
5 10 60 1
22 28
16 1
13 17 15 1
21 7 61 9
1 22 20 21
19 4 60 20
20 3 87 30
14 10 64 27
18 2 28 26
14 15 79 5
17 19 86 25
22 15 95 6
1 4 87 3
21 16 4 20
11 12 58 19
4 20 27 21
3 11 3 11
6 13 65 27
5 7 41 25
13 9 63 17
16 6 36 3
8 15 40 4
22 18 97 20
18 5 86 15
12 20 56 11
19 9 59 28
8 10 90 14
6 11 71 3
2 7 79 3
10 21 47 6
30 29
16 15
3 13 100 30
18 17 100 30
24 7 100 30
19 1 100 30
10 15 100 30
20 5 100 30
14 27 100 30
16 11 100 30
14 9 100 30
29 25 100 30
2 29 100 30
6 21 100 30
26 23 100 30
19 8 100 30
26 8 100 30
7 30 100 30
2 20 100 30
11 13 100 30
3 12 100 30
21 18 100 30
22 24 100 30
4 12 100 30
22 27 100 30
30 10 100 30
28 17 100 30
1 28 100 30
6 25 100 30
4 5 100 30
9 23 100 30
30 29
3 28
6 7 9 4
10 12 2 17
1 16 80 2
4 26 99 29
14 22 21 25
3 2 9 16
25 10 30 15
20 6 89 24
11 9 70 12
12 26 89 1
4 21 97 24
15 8 64 7
29 28 75 13
23 22 85 5
1 21 78 9
24 7 57 29
30 11 97 18
5 30 54 3
8 17 15 29
25 29 49 12
13 14 80 15
27 19 84 3
2 17 60 18
20 15 88 26
5 18 83 18
19 18 93 6
27 13 86 12
16 23 73 14
24 9 83 13
4 3
1 3
2 1 1 30
4 3 1 30
2 4 99 30
30 435
1 24
9 20 98 24
2 29 61 22
28 11 27 27
24 25 75 9
18 2 22 2
29 18 8 23
19 9 50 16
10 27 56 23
5 1 77 18
28 21 15 8
21 8 79 28
19 30 10 5
7 4 8 12
7 25 83 24
22 25 73 6
26 8 78 26
18 19 43 23
14 4 42 24
25 19 8 6
3 20 41 28
25 9 36 26
16 8 36 16
1 30 74 5
18 12 27 12
22 1 97 22
15 17 19 20
21 27 64 5
28 22 42 17
22 29 90 4
2 15 84 14
11 17 23 26
18 9 89 16
7 2 26 10
25 26 4 14
5 7 45 7
17 18 63 29
30 5 2 3
19 16 87 26
12 9 27 30
14 3 74 17
5 28 32 2
21 6 16 13
21 9 42 4
6 8 82 3
23 20 70 15
12 7 9 27
13 24 61 1
4 2 33 7
21 24 53 30
4 13 54 30
24 4 70 22
7 30 3 8
16 18 23 9
6 1 67 27
5 25 5 13
20 7 24 24
21 19 27 7
2 21 11 7
29 1 61 24
12 6 81 14
14 2 7 25
9 23 60 28
30 2 27 5
14 23 72 12
5 4 58 9
20 8 49 4
29 3 64 28
25 16 45 5
29 4 11 20
1 18 28 29
12 4 19 18
6 17 95 25
26 24 67 14
2 24 14 18
3 8 56 5
22 8 49 6
7 3 50 3
17 28 68 3
16 11 61 7
26 28 24 1
24 19 60 1
22 18 64 17
12 27 88 8
11 3 97 24
15 28 41 11
19 22 7 17
29 16 17 9
27 13 23 17
3 21 66 11
2 28 99 26
27 24 75 24
8 10 61 4
7 28 36 20
5 19 99 5
24 18 63 4
25 2 72 11
12 24 98 6
29 12 1 7
18 15 51 18
21 20 2 27
26 1 46 15
17 21 69 23
17 10 98 10
18 20 22 16
18 28 51 27
2 23 93 10
30 14 31 13
15 29 95 27
4 25 47 27
9 16 63 20
19 8 40 17
12 1 19 29
23 25 6 21
2 13 30 1
17 23 1 22
14 28 61 2
20 16 53 17
20 11 52 8
13 16 23 25
23 4 92 12
14 20 21 24
10 12 70 2
2 6 82 7
27 29 48 21
18 23 92 10
10 30 88 7
10 3 1 5
15 23 11 15
27 22 84 20
14 15 5 29
27 8 43 19
21 5 55 16
3 13 55 1
25 3 100 30
20 6 13 5
10 15 39 4
16 24 20 30
10 14 30 4
3 19 45 19
14 18 32 16
2 22 60 7
5 6 93 9
12 15 48 24
30 15 93 2
20 1 82 26
1 10 17 8
11 2 38 8
2 3 30 28
11 1 50 9
25 12 5 19
30 11 13 23
5 9 47 17
23 22 60 29
3 1 31 13
13 6 83 24
22 13 67 26
27 18 78 30
14 6 47 18
24 30 76 4
1 4 11 13
14 13 96 1
19 2 64 10
20 26 8 4
21 10 10 5
23 1 70 13
7 23 67 27
7 22 49 5
9 1 71 18
7 1 28 21
9 14 52 27
10 11 67 23
9 15 38 21
22 24 99 9
23 11 20 22
5 18 12 12
30 23 79 18
17 5 21 28
4 28 93 4
28 27 19 9
27 5 37 30
6 18 81 26
13 26 33 7
9 26 28 29
4 6 51 28
15 1 13 17
26 30 66 23
5 16 34 21
15 16 55 18
25 21 57 3
27 11 58 27
11 13 48 10
20 27 87 6
19 20 14 2
3 15 51 28
15 4 46 6
13 30 23 12
28 30 82 9
19 27 11 7
4 8 41 1
4 26 4 20
12 5 95 10
19 17 5 20
30 3 67 3
20 24 95 19
14 24 59 3
24 23 22 20
7 10 57 20
10 4 87 23
12 14 45 6
28 20 94 12
17 30 70 17
5 13 65 16
23 5 71 18
21 22 46 6
8 11 16 17
5 26 54 17
22 17 49 16
25 13 32 5
25 28 11 25
22 14 67 30
23 19 7 13
18 8 78 9
11 5 22 20
3 22 74 10
1 8 66 18
20 5 12 29
3 4 56 20
11 22 26 30
28 19 8 30
23 8 2 16
23 12 34 28
6 30 17 26
3 26 61 16
26 22 3 22
26 15 3 2
27 1 73 29
7 21 34 25
11 25 25 25
20 10 65 19
13 23 82 25
3 23 78 25
11 18 90 1
15 13 4 19
6 11 82 3
13 17 30 13
9 30 24 4
3 27 21 29
10 24 23 6
1 17 7 22
27 15 74 25
25 30 43 21
19 4 23 25
15 24 7 1
22 16 8 8
13 8 47 7
8 17 13 6
21 13 62 7
14 7 28 25
2 1 57 12
15 21 49 4
14 29 35 21
27 17 56 18
24 1 1 30
12 19 94 10
11 4 30 12
26 17 85 1
26 12 66 12
6 19 40 2
29 7 95 17
8 30 31 25
24 3 19 17
7 19 14 11
26 16 54 7
7 11 49 19
23 26 88 23
14 27 84 23
29 30 21 1
12 20 47 8
9 11 82 1
3 17 95 17
2 26 95 15
15 7 2 25
11 14 89 1
30 4 31 12
28 24 31 11
29 26 1 25
9 2 30 23
28 29 63 20
13 10 9 16
25 15 53 5
15 19 84 16
2 8 5 4
29 11 65 23
24 8 73 28
8 14 75 25
9 27 66 15
11 19 48 25
25 1 100 28
14 25 42 10
3 5 86 11
17 12 46 18
2 16 31 13
16 30 94 9
21 16 98 5
7 18 40 1
9 17 55 29
22 15 100 17
22 5 23 4
24 6 74 19
16 28 76 11
21 23 24 19
25 6 33 21
17 25 7 28
5 24 33 25
23 29 95 3
29 9 14 25
26 21 83 23
22 4 58 1
26 10 74 15
10 28 24 2
21 11 74 5
29 21 89 7
29 13 53 29
5 2 81 25
28 12 76 13
20 22 28 9
19 14 42 17
28 3 6 7
15 11 9 25
27 16 28 28
18 3 40 13
20 25 88 21
18 4 94 12
26 19 29 2
27 2 82 9
29 20 73 28
1 28 33 10
28 6 77 20
1 21 88 2
20 4 40 4
21 4 72 21
10 22 98 25
9 13 56 25
5 15 99 29
28 23 6 13
17 4 65 7
10 19 63 8
6 29 98 25
2 10 42 13
2 17 64 10
18 10 36 8
1 19 73 29
7 27 49 3
7 17 57 23
20 30 75 25
29 5 94 2
30 21 33 18
26 7 24 19
9 22 17 21
24 9 51 15
21 18 5 4
16 17 36 29
6 9 87 11
2 12 35 30
15 8 84 11
26 11 100 29
18 30 26 23
10 29 69 16
30 27 90 20
16 6 80 8
7 24 57 13
12 11 55 23
14 5 40 1
24 17 49 15
3 9 4 12
16 14 28 7
16 4 81 5
9 28 50 22
27 4 33 14
25 8 24 16
8 29 47 5
9 8 97 8
29 19 60 23
12 8 93 20
1 14 45 3
17 29 21 17
12 3 8 10
28 13 4 28
13 7 48 24
19 13 33 6
8 7 75 27
13 20 40 20
27 23 62 9
25 10 74 1
9 4 35 29
16 12 45 24
26 18 73 16
22 30 15 17
10 23 20 10
26 6 6 18
16 23 33 18
6 3 17 25
12 13 65 25
21 12 6 5
6 27 50 25
1 13 93 21
3 16 66 21
24 11 12 27
5 8 19 26
17 20 16 18
28 8 52 8
22 12 66 22
25 29 63 7
14 21 6 8
27 26 45 12
16 7 36 7
25 18 68 16
6 15 20 5
5 10 55 14
12 30 59 10
7 6 2 16
16 10 98 17
17 14 99 16
10 9 41 7
24 29 37 25
20 15 92 28
14 26 1 21
10 6 69 26
13 18 2 15
22 6 39 25
1 16 23 2
2 20 63 7
7 9 64 19
23 6 51 20
25 27 47 15
30 96
14 10
10 26 68 3
25 16 13 6
29 8 75 14
7 29 33 24
9 2 74 25
6 21 69 19
24 20 29 13
28 20 79 5
4 15 43 23
23 14 40 21
24 22 87 20
2 8 40 3
21 5 51 2
19 8 12 20
28 22 25 26
2 29 85 23
9 11 26 7
21 20 26 6
24 7 43 5
11 15 11 13
26 28 60 19
16 29 63 30
6 30 48 28
11 1 1 2
9 1 22 17
16 28 6 13
1 29 18 16
7 22 92 8
17 29 11 3
15 23 82 27
1 28 26 13
22 6 16 15
30 1 8 23
10 18 76 18
4 14 2 10
19 11 70 15
21 24 100 19
2 30 91 7
3 13 3 16
26 25 89 13
1 26 15 15
28 2 95 30
17 15 47 6
13 16 27 6
10 19 8 1
1 8 24 27
21 12 49 21
10 25 13 28
30 16 24 23
5 15 13 23
1 20 63 21
2 11 40 17
23 5 90 3
18 27 44 24
2 27 20 2
15 12 16 17
28 19 74 9
17 12 13 23
19 25 88 15
24 14 16 28
20 2 96 19
16 2 9 16
6 9 83 3
17 4 82 8
13 8 60 20
16 9 32 1
9 8 97 3
30 27 54 2
20 15 4 27
25 3 27 22
16 20 46 5
17 24 7 4
26 8 65 13
17 28 79 26
30 3 13 5
22 17 84 5
11 16 61 14
16 6 76 19
21 14 24 12
6 11 54 4
27 26 33 27
30 8 5 18
23 24 53 11
16 18 34 14
28 7 29 11
5 4 100 17
14 7 68 20
17 9 6 11
6 4 54 20
15 29 55 13
21 4 25 14
1 17 86 20
24 11 46 21
23 21 72 30
4 12 24 4
19 3 73 26
0 0
